"Attacks with One Handed Melee Weapons deal 16% increased Damage with Ailments","使用單手近戰武器攻擊增加 16% 異常狀態傷害"
"+12% to Melee Critical Strike Multiplier","+12% 近戰暴擊加成"
"16% increased Spell Damage","增加 16% 法術傷害"
"+16 to maximum Mana","+16 最大魔力"
"12% increased Damage","增加 12% 傷害"
"+10 to maximum Mana","+10 最大魔力"
"10% increased Spell Damage","增加 10% 法術傷害"
"3% increased Movement Speed","增加 3% 移動速度"
"+3% chance to Suppress Spell Damage","+3% 壓抑法術傷害率"
"+15% to all Elemental Resistances","+15% 全部元素抗性"
"+14 to maximum Life","+14 最大生命"
"+20 to Evasion Rating","+20 點閃避值"
"14% increased Evasion Rating","增加 14% 閃避值"
"+10 to Intelligence","+10 智慧"
"10% faster start of Energy Shield Recharge","提前 10% 開始充能能量護盾"
"20% increased maximum Energy Shield","增加 20% 最大能量護盾"
"12% increased Spell Damage","增加 12% 法術傷害"
"50% increased Melee Critical Strike Chance","增加 50% 近戰暴擊率"
"+25% to Melee Critical Strike Multiplier","+25% 近戰暴擊加成"
"20% increased Melee Critical Strike Chance","增加 20% 近戰暴擊率"
"+10% to Melee Critical Strike Multiplier","+10% 近戰暴擊加成"
"25% increased Melee Critical Strike Chance","增加 25% 近戰暴擊率"
"20% increased Attack Damage","增加 20% 攻擊傷害"
"+10 to Strength and Intelligence","增加 +10 力量與智慧"
"30% increased Melee Critical Strike Chance","增加 30% 近戰暴擊率"
"+25 to maximum Mana","+25 最大魔力"
"Minions have 4% increased Cast Speed","召喚物增加 4% 施放速度"
"Minions have 4% increased Attack Speed","召喚物增加 4% 攻擊速度"
"+30 to Strength","+30 力量"
"+10 to Strength","+10 力量"
"+3 to Melee Strike Range","+3 近戰打擊距離"
"10% increased Melee Physical Damage","增加 10% 近戰物理傷害"
"Regenerate 1% of Life per second","每秒回復 1% 生命"
"+20 to maximum Life","+20 最大生命"
"10% increased Attack Speed","增加 10% 攻擊速度"
"Ignore all Movement Penalties from Armour",無視穿著護甲所帶來的減少移動速度效果
"+30 to Dexterity","+30 敏捷"
"+10 to Dexterity","+10 敏捷"
"6% increased Attack and Cast Speed","增加 6% 攻擊與施放速度"
"+30 to Intelligence","+30 智慧"
"+20 to maximum Mana","+20 最大魔力"
"+20 to maximum Energy Shield","+20 最大能量護盾"
"20% increased Spell Damage","增加 20% 法術傷害"
"5% increased Cast Speed","增加 5% 施放速度"
"24% increased Elemental Damage","增加 24% 元素傷害"
"+12% to all Elemental Resistances","+12% 全部元素抗性"
"10% chance to Freeze, Shock and Ignite","10% 機率使敵人冰凍、感電與點燃"
"25% increased Critical Strike Chance for Spells","增加 25% 法術暴擊率"
"10% increased Accuracy Rating with Maces or Sceptres","錘和權杖增加 10% 命中值"
"30% increased Elemental Damage with Maces or Sceptres","錘和權杖增加  30% 元素傷害"
"Damage with Weapons Penetrates 5% Elemental Resistances","武器造成的傷害穿透 5% 元素抗性"
"16% increased Critical Strike Chance with Maces or Sceptres","錘和權杖增加 16% 暴擊率"
"+16% to Critical Strike Multiplier with Maces or Sceptres","錘和權杖 +16% 暴擊加成"
"+10 to Dexterity and Intelligence","增加 +10 敏捷與智慧"
"15% increased Global Accuracy Rating","增加 15% 全域命中值"
"Herald Skills have 25% increased Area of Effect","捷技能增加 25% 範圍效果"
"20% increased Mana Reservation Efficiency of Herald Skills","增加 20% 捷技能的魔力保留效用"
"12% increased Attack Damage","增加 12% 攻擊傷害"
"+3% Chance to Block Attack Damage while Dual Wielding","雙持時 +3% 攻擊傷害格擋率"
"6% increased Attack Speed while Dual Wielding","雙持武器時增加 6% 攻擊速度"
"Attack Skills deal 24% increased Damage while Dual Wielding","雙持時攻擊技能增加 24% 傷害"
"+10 to Maximum Rage",增加+10最大怒氣
"100% increased Attack Critical Strike Chance while Dual Wielding","雙持時增加 100% 攻擊暴擊率"
"8% increased Accuracy Rating while Dual Wielding","雙持武器時增加 8% 命中值"
"+10% to Attack Critical Strike Multiplier while Dual Wielding","雙持時 +10% 攻擊暴擊加成"
"60% increased Critical Strike Chance for Spells","增加 60% 法術暴擊率"
"20% increased Damage","增加 20% 傷害"
"8% increased Attack Speed with One Handed Weapons","持單手武器時增加 8% 攻擊速度"
"20% increased Damage with One Handed Weapons","持單手武器時增加 20% 傷害"
"Attacks with One Handed Weapons deal 30% increased Damage with Ailments","使用單手武器攻擊增加 30% 異常狀態傷害"
"14% increased Damage with One Handed Weapons","持單手武器時增加 14% 傷害"
"Attacks with One Handed Weapons deal 20% increased Damage with Ailments","使用單手武器攻擊增加 20% 異常狀態傷害"
"+2% Chance to Block Attack Damage while holding a Shield","持盾時 +2% 攻擊傷害格擋率"
"25% increased Critical Strike Chance with Swords","持劍時增加 25% 暴擊率"
"Sword Attacks deal 14% increased Damage with Ailments","劍攻擊增加 14% 異常狀態傷害"
"14% increased Physical Damage with Swords","持劍類武器時增加 14% 物理傷害"
"Bleeding you inflict deals Damage 15% faster","你造成的流血傷害加速 15%"
"Regenerate 0.3% of Life per second","每秒回復 0.3% 生命"
"Regenerate 0.8% of Life per second","每秒回復 0.8% 生命"
"Regenerate 1.6% of Life per second","每秒回復 1.6% 生命"
"30% increased Evasion Rating","增加 30% 閃避值"
"+100 to Evasion Rating","+100 點閃避值"
"+10% chance to Suppress Spell Damage","+10% 壓抑法術傷害率"
"25% chance to gain a Frenzy Charge when you Block","當你格擋時有 25% 機率獲得 1 顆狂怒球"
"+3% Chance to Block Attack Damage while Dual Wielding or holding a Shield","雙持或持盾 +3% 攻擊傷害格擋率"
"15% increased Ignite Duration on Enemies","增加 15% 敵人點燃持續時間"
"15% chance to Ignite","15% 機率使用火焰傷害擊中敵人造成點燃效果"
"30% increased Fire Damage","增加 30% 火焰傷害"
"Damage Penetrates 6% Fire Resistance","傷害穿透 6% 火焰抗性"
"10% increased Evasion Rating","增加 10% 閃避值"
"18% increased Evasion Rating","增加 18% 閃避值"
"+10% chance to Suppress Spell Damage while on Full Life","滿血時，+10% 壓抑法術傷害率"
"4% chance to Avoid Elemental Ailments","4% 機率避免元素異常狀態"
"Minions deal 20% increased Damage","增加 20% 召喚物所造成的傷害"
"Minions have 15% increased maximum Life","召喚物增加 15% 最大生命"
"30% increased Minion Accuracy Rating","增加 30% 召喚物命中值"
"Minions have 6% chance to deal Double Damage","召喚物有 6% 機率造成 2 倍傷害"
"Minions deal 10% increased Damage","增加 10% 召喚物所造成的傷害"
"Minions deal 16% increased Damage","增加 16% 召喚物所造成的傷害"
"12% increased Projectile Damage","增加 12% 投射物傷害"
"Minions Explode when reduced to Low Life, dealing 33% of their Life as Fire Damage to surrounding Enemies","召喚物瀕死時爆炸，對附近敵人造成 33% 最大生命的火焰傷害"
"Share Endurance, Frenzy and Power Charges with nearby party members",與附近友方分享耐力、狂怒與暴擊球
"Modifiers to Chance to Suppress Spell Damage instead apply to Chance to Dodge Spell Hits at 50% of their value\nMaximum Chance to Dodge Spell Hits is 75%","壓抑法術傷害率詞綴以 50% 它們的值套用至躲避法術擊中率\n最大躲避法術擊中率為 75%"
"Converts all Evasion Rating to Armour. Dexterity provides no bonus to Evasion Rating",將所有閃避值轉換為護甲，敏捷不提供額外閃避值
"Your hits can't be Evaded\nNever deal Critical Strikes","你的擊中不能被閃避\n不能造成暴擊"
"Cannot Evade enemy Attacks\nCannot be Stunned","不能閃避敵人攻擊\n不會被暈眩"
"Maximum Life becomes 1, Immune to Chaos Damage","最大生命變成 1，免疫混沌傷害"
"Spend Energy Shield before Mana for Skill Mana Costs\nEnergy Shield protects Mana instead of Life\n50% less Energy Shield Recharge Rate","優先使用能量護盾代替魔力消耗\n能量護盾從生命護盾變成魔力護盾\n50% 更少能量護盾充能速度"
"Removes all mana\n10% more maximum Life\nSkills Cost Life instead of Mana\nSkills Reserve Life instead of Mana","移除全部魔力\n10% 更多最大生命\n技能消耗生命而不是魔力\n技能保留生命而不是魔力"
"+20 to Accuracy Rating","+20 命中值"
"6% increased Global Accuracy Rating","增加 6% 全域命中值"
"5% increased Movement Speed","增加 5% 移動速度"
"+20 to Dexterity and Intelligence","增加 +20 敏捷與智慧"
"4% increased Attack and Cast Speed","增加 4% 攻擊與施放速度"
"Minions have 20% increased maximum Life","召喚物增加 20% 最大生命"
"Minions Regenerate 1% of Life per second","召喚物每秒回復 1% 生命"
"8% chance to Avoid Elemental Ailments","8% 機率避免元素異常狀態"
"10% increased maximum Energy Shield","增加 10% 最大能量護盾"
"6% increased maximum Life","增加 6% 最大生命"
"15% increased Armour","增加 15% 護甲"
"All bonuses from an Equipped Shield apply to your Minions instead of you",所有盾牌上的屬性套用到你的召喚物身上而非角色本身
"30% more Spell Damage when on Low Life","貧血時有 30% 更多法術傷害"
"Hits that deal Elemental Damage remove Exposure to those Elements and inflict Exposure to other Elements\nExposure inflicted this way applies -25% to Resistances","擊中造成的元素傷害移除該元素曝曬並造成其他元素曝曬\n以此方式造成的曝曬 -25% 抗性"
"8% increased Armour","增加 8% 護甲"
"Strength's Damage bonus applies to Projectile Attack Damage as well as Melee Damage",力量的傷害加成套用至投射物攻擊傷害和近戰傷害
"Projectile Attack Hits deal up to 30% more Damage to targets at the start of their movement, dealing less Damage to targets as the projectile travels farther","投射物攻擊擊中目標時，在起始位置造成最多 30% 更多傷害，隨著投射物飛行越遠對目標造成傷害減少"
"Evasion Rating is Doubled against Projectile Attacks\n25% less Evasion Rating against Melee Attacks","閃避值對投射物攻擊為 2 倍\n對近戰攻擊有 25% 更少閃避值"
"You can apply an additional Curse","你可以造成 1 個額外詛咒"
"5% increased effect of Non-Curse Auras from your Skills","增加 5% 你技能的非詛咒光環效果"
"+30 to maximum Life","+30 最大生命"
"8% increased Mana Reservation Efficiency of Skills","增加 8% 技能的魔力保留效用"
"6% increased effect of Non-Curse Auras from your Skills","增加 6% 你技能的非詛咒光環效果"
"30% increased Area of Effect of Aura Skills","增加光環技能 30% 範圍效果"
"12% increased Area of Effect of Aura Skills","增加光環技能 12% 範圍效果"
"18% increased maximum Energy Shield","增加 18% 最大能量護盾"
"15% increased Energy Shield Recharge Rate","增加 15% 能量護盾充能率"
"+1% to maximum Lightning Resistance","+1% 最大閃電抗性"
"8% increased maximum Energy Shield","增加 8% 最大能量護盾"
"+8% to Chaos Resistance","+8% 混沌抗性"
"20% increased Chaos Damage","增加 20% 混沌傷害"
"20% increased Physical Damage","增加 20% 物理傷害"
"+25% to Critical Strike Multiplier","+25% 基礎暴擊加成"
"8% increased Fire Damage","增加 8% 火焰傷害"
"Attacks have 10% chance to Ignite","火焰傷害的攻擊有 10% 機率點燃敵人"
"12% increased Lightning Damage with Attack Skills","攻擊技能增加 12% 閃電傷害"
"8% increased Evasion Rating","增加 8% 閃避值"
"4% increased Mine Throwing Speed","增加 4% 地雷投擲速度"
"4% increased Trap Throwing Speed","增加 4% 陷阱投擲速度"
"24% increased Critical Strike Chance with Traps","增加 24% 陷阱暴擊率"
"+8% to Critical Strike Multiplier with Traps","+8% 陷阱暴擊加成"
"20% increased Critical Strike Chance with Mines","增加 20% 地雷暴擊率"
"+10% to Critical Strike Multiplier with Mines","+10% 地雷暴擊加成"
"You can't deal Damage with Skills yourself\n+1 to maximum number of Summoned Totems","你的技能不能造成傷害\n+1 召喚圖騰的最大上限"
"+25 to Accuracy Rating","+25 命中值"
"30% increased Armour","增加 30% 護甲"
"+150 to Armour","+150 點護甲"
"+5 to Intelligence","+5 智慧"
"+5 to Dexterity","+5 敏捷"
"+5 to Strength","+5 力量"
"+12 to maximum Life","+12 最大生命"
"10% increased Physical Damage","增加 10% 物理傷害"
"8% increased Physical Damage","增加 8% 物理傷害"
"+18% to Fire Resistance","+18% 火焰抗性"
"+18% to Cold Resistance","+18% 冰冷抗性"
"+18% to Lightning Resistance","+18% 閃電抗性"
"8% increased Spell Damage","增加 8% 法術傷害"
"8% increased Projectile Damage","增加 8% 投射物傷害"
"Leech Energy Shield instead of Life\nMaximum total Energy Shield Recovery per second from Leech is doubled\nCannot Recharge Energy Shield","偷取能量護盾而不是生命\n來自偷取每秒能量護盾的最大總恢復加倍\n能量護盾不能充能"
"Total Recovery per second from Life Leech is doubled\nMaximum total Life Recovery per second from Leech is doubled\nLife Regeneration has no effect","來自生命偷取的每秒總恢復加倍\n生命偷取每秒最大總恢復加倍\n生命回復沒有效果"
"12% increased maximum Energy Shield","增加 12% 最大能量護盾"
"+10% chance to Suppress Spell Damage while on Full Energy Shield","滿能量護盾時，+10% 壓抑法術傷害率"
"12% increased Evasion Rating and Armour","增加 12% 閃避值與護甲"
"24% increased Evasion Rating and Armour","增加 24% 閃避值與護甲"
"+5% Chance to Block Attack Damage if you've dealt a Critical Strike Recently","若你近期有造成暴擊，+5% 攻擊傷害格擋率"
"40% increased Global Critical Strike Chance while wielding a Staff","持長杖時增加 40% 全域暴擊率"
"+30% to Global Critical Strike Multiplier while wielding a Staff","持長杖時 +30% 全域暴擊加成"
"Life Regeneration is applied to Energy Shield instead",生命回復套用到能量護盾上
"10% increased Area of Effect of Aura Skills","增加光環技能 10% 範圍效果"
"+20 to Strength and Intelligence","增加 +20 力量與智慧"
"Gain 4 Mana per Enemy Hit with Attacks if you've used a Mana Flask in the past 10 seconds","若過去 10 秒你有使用魔力藥劑，每次敵人攻擊擊中獲得 4 魔力"
